id,user,uid,version,changeset,timestamp
17644863,waver123,234809,51,51006144,2017-08-10T16:13:09Z
17673797,moszkva ter,495146,13,39143942,2016-05-06T13:27:32Z
17673877,moszkva ter,495146,14,39143942,2016-05-06T13:27:32Z
17673962,moszkva ter,495146,11,39032567,2016-05-02T08:29:25Z
17674962,Владимир К,2853561,13,47035332,2017-03-21T10:02:44Z
17702209,jaimemd,404532,28,48358043,2017-05-03T08:27:13Z
17905368,cycleP,28556,8,319002,2008-08-19T08:51:16Z
17905381,Ori952,385027,11,44525769,2016-12-19T21:10:58Z
17905462,Ori952,385027,7,44525769,2016-12-19T21:10:58Z
17905508,Ori952,385027,15,44525769,2016-12-19T21:03:55Z
17906072,user_16881,16881,8,4996157,2010-06-15T22:18:14Z
17906104,user_16881,16881,10,4996157,2010-06-15T22:18:15Z
17906255,cycleP,28556,8,570788,2008-07-22T11:33:11Z
17906298,user_16881,16881,3,4996337,2010-06-15T23:06:28Z
17906322,user_16881,16881,3,4996157,2010-06-15T22:18:14Z
17907672,Irakli Ika,3545451,10,44416333,2016-12-15T07:57:28Z
18622054,comandant3,3063048,64,46239288,2017-02-20T10:05:47Z
18622138,Andro,120556,35,49545525,2017-06-15T01:58:23Z
18622348,Irakli Ika,3545451,57,47248562,2017-03-29T05:25:36Z
20467814,Maturi0n,2052948,11,44987702,2017-01-07T20:30:52Z
20468313,Maturi0n,2052948,11,44996574,2017-01-08T09:49:13Z
20468351,Maturi0n,2052948,17,44987954,2017-01-07T20:44:23Z
20468415,Maturi0n,2052948,22,44987954,2017-01-07T20:44:16Z
20468565,Maturi0n,2052948,19,44987122,2017-01-07T19:58:14Z
20471088,jaimemd,404532,34,42514949,2016-09-29T10:15:08Z
20471207,jaimemd,404532,14,42514949,2016-09-29T10:15:01Z
20471457,moszkva ter,495146,9,14572452,2013-01-08T09:37:08Z
20471876,jaimemd,404532,11,42514949,2016-09-29T10:15:09Z
20547374,lurlrlrl,534149,15,17001247,2013-07-18T15:32:17Z
20547434,lurlrlrl,534149,22,17001247,2013-07-18T15:32:18Z
20547474,UnsuspiciousUsual,5117052,22,45103607,2017-01-12T13:16:22Z
20547855,Maturi0n,2052948,15,44951561,2017-01-06T12:24:28Z
20567017,DrDimedrol,248521,23,50709738,2017-07-31T06:44:09Z
20567984,DrDimedrol,248521,20,50709738,2017-07-31T06:44:09Z
20567989,DrDimedrol,248521,14,50709738,2017-07-31T06:44:10Z
20568008,aytfadc,58255,18,40274769,2016-06-25T02:47:42Z
20568019,DrDimedrol,248521,17,44324181,2016-12-11T14:37:29Z
20568385,DrDimedrol,248521,7,44324181,2016-12-11T14:37:30Z
20568631,DrDimedrol,248521,17,50709738,2017-07-31T06:44:10Z
20568969,moszkva ter,495146,7,15487892,2013-03-25T07:31:01Z
20570037,DrDimedrol,248521,14,44324181,2016-12-11T14:37:30Z
20570215,moszkva ter,495146,23,14572452,2013-01-08T09:37:07Z
20570650,DrDimedrol,248521,15,50983773,2017-08-09T20:46:57Z
20570803,DrDimedrol,248521,30,50709738,2017-07-31T06:44:10Z
20570855,DrDimedrol,248521,12,50983773,2017-08-09T20:46:57Z
20571074,DrDimedrol,248521,19,50709738,2017-07-31T06:44:10Z
20571647,DrDimedrol,248521,32,50965665,2017-08-09T09:09:36Z
20572521,apache,111950,6,3166279,2009-11-20T07:31:05Z
20572710,Maturi0n,2052948,6,44987954,2017-01-07T20:44:21Z
20572941,moszkva ter,495146,6,10500911,2012-01-26T08:45:32Z
20573262,moszkva ter,495146,8,15121676,2013-02-22T10:55:36Z
20573341,jaimemd,404532,8,40710331,2016-07-13T12:06:16Z
20573455,jaimemd,404532,8,42514949,2016-09-29T10:15:06Z
20573490,jaimemd,404532,6,40710331,2016-07-13T12:06:15Z
20573645,moszkva ter,495146,7,12369984,2012-07-20T09:31:16Z
20573646,MintCondition,3091009,9,42882481,2016-10-13T21:34:07Z
20573658,moszkva ter,495146,10,12369984,2012-07-20T09:31:16Z
20573797,moszkva ter,495146,7,12369984,2012-07-20T09:31:17Z
20573898,user_16881,16881,5,5950563,2010-10-04T07:26:53Z
20573912,IndianaJones737,3587625,7,38969684,2016-04-28T23:04:35Z
20574092,sebastic,665748,9,47159840,2017-03-25T18:59:05Z
20574373,Maturi0n,2052948,7,44987954,2017-01-07T20:44:19Z
20574515,Maturi0n,2052948,6,44987954,2017-01-07T20:44:20Z
20574622,Maturi0n,2052948,6,44987954,2017-01-07T20:44:19Z
20574791,Maturi0n,2052948,8,44987954,2017-01-07T20:44:18Z
20574925,Maturi0n,2052948,6,44987954,2017-01-07T20:44:18Z
20575140,Maturi0n,2052948,7,44987954,2017-01-07T20:44:18Z
20577596,moszkva ter,495146,11,14573198,2013-01-08T10:50:49Z
20577601,moszkva ter,495146,7,14572452,2013-01-08T09:37:07Z
20578287,Luis36995,1829683,9,49118180,2017-05-30T23:30:53Z
20578291,moszkva ter,495146,9,47125853,2017-03-24T14:14:31Z
20582280,DrDimedrol,248521,18,50686428,2017-07-30T07:32:05Z
20583873,comandant3,3063048,10,33415394,2015-08-18T13:30:03Z
20583889,nikusha,40415,15,35050503,2015-11-03T08:10:49Z
20584318,Irakli Ika,3545451,15,47016893,2017-03-20T16:12:32Z
20584458,Irakli Ika,3545451,17,47016893,2017-03-20T16:12:32Z
20587753,jaimemd,404532,6,42513388,2016-09-29T08:56:32Z
20587773,Irakli Ika,3545451,29,47155163,2017-03-25T15:20:19Z
20588312,jaimemd,404532,6,42513388,2016-09-29T08:56:32Z
20593299,Ganesh61,3580865,13,51451957,2017-08-26T07:23:39Z
20595826,DrDimedrol,248521,12,50686979,2017-07-30T08:00:58Z
20595902,moszkva ter,495146,31,49017197,2017-05-27T06:01:50Z
20596034,moszkva ter,495146,22,49017197,2017-05-27T06:01:50Z
20596119,moszkva ter,495146,26,49017197,2017-05-27T06:01:51Z
20596325,DrDimedrol,248521,12,50983773,2017-08-09T20:46:57Z
20596695,Irakli Ika,3545451,20,47938270,2017-04-19T12:58:08Z
20596979,aytfadc,58255,17,41137782,2016-07-31T05:39:58Z
20597002,DrDimedrol,248521,48,50983773,2017-08-09T20:46:57Z
20597021,DrDimedrol,248521,17,50686869,2017-07-30T07:54:57Z
20597206,DrDimedrol,248521,36,50686869,2017-07-30T07:54:57Z
20597850,DrDimedrol,248521,12,50686869,2017-07-30T07:54:57Z
20598079,DrDimedrol,248521,10,50686869,2017-07-30T07:54:57Z
20598373,Irakli Ika,3545451,18,44163737,2016-12-04T18:40:00Z
20598673,Irakli Ika,3545451,18,44163737,2016-12-04T18:40:00Z
20598992,DrDimedrol,248521,10,50686869,2017-07-30T07:54:57Z
20619159,42429,42429,7,15314916,2013-03-10T13:38:55Z
20619731,jaimemd,404532,5,43633686,2016-11-14T08:42:45Z
20619857,jaimemd,404532,9,48355820,2017-05-03T07:02:30Z
20621029,user_16881,16881,7,8663186,2011-07-08T07:42:37Z
20621044,moszkva ter,495146,20,9057186,2011-08-18T14:54:51Z
20621550,moszkva ter,495146,10,39143942,2016-05-06T13:27:30Z
20621556,moszkva ter,495146,11,39143942,2016-05-06T13:27:29Z
20622656,user_16881,16881,16,8663186,2011-07-08T07:50:35Z
20623079,roses7,5725248,17,50415336,2017-07-19T19:46:55Z
20623083,moszkva ter,495146,8,9075668,2011-08-20T16:29:18Z
20623356,moszkva ter,495146,9,12494948,2012-07-26T06:29:47Z
20623361,ika-chan!,4763179,21,43851527,2016-11-21T16:48:15Z
20623490,Maturi0n,2052948,33,44965597,2017-01-06T20:38:05Z
20624147,Giorgi1234,4569720,8,42540969,2016-09-30T12:24:43Z
20624232,Giorgi1234,4569720,6,42540969,2016-09-30T12:24:42Z
20624419,Giorgi1234,4569720,4,42540969,2016-09-30T12:24:41Z
20624602,Giorgi1234,4569720,8,42540969,2016-09-30T12:24:41Z
20624727,nikusha,40415,4,35799968,2015-12-07T07:05:23Z
20624896,katpatuka,17497,2,615294,2008-01-12T18:30:42Z
20625033,Giorgi1234,4569720,9,42540969,2016-09-30T12:24:40Z
20625270,Giorgi1234,4569720,9,42540969,2016-09-30T12:24:40Z
20625880,Giorgi1234,4569720,14,42537684,2016-09-30T09:23:14Z
20626037,moszkva ter,495146,22,9057186,2011-08-18T14:47:20Z
20626044,user_16881,16881,7,8663186,2011-07-08T08:28:39Z
20626931,moszkva ter,495146,25,14328618,2012-12-19T09:40:42Z
20627387,Maturi0n,2052948,8,44930182,2017-01-05T17:17:13Z
20627582,moszkva ter,495146,9,40155710,2016-06-20T12:16:33Z
20627933,jaimemd,404532,5,43991519,2016-11-27T20:30:01Z
20627946,jaimemd,404532,4,43991519,2016-11-27T20:30:03Z
20628035,jaimemd,404532,8,43991519,2016-11-27T20:30:01Z
20628038,WJtW,2097920,4,27885793,2015-01-03T13:34:53Z
20628193,jaimemd,404532,14,43991519,2016-11-27T20:30:05Z
20628200,jaimemd,404532,6,43991519,2016-11-27T20:30:02Z
20629077,aytfadc,58255,35,41137782,2016-07-31T05:39:33Z
20631525,aytfadc,58255,13,41137782,2016-07-31T05:40:02Z
20631676,moszkva ter,495146,15,39032567,2016-05-02T08:18:21Z
20632877,IndianaJones737,3587625,16,38989272,2016-04-29T21:05:51Z
20633219,moszkva ter,495146,27,40197848,2016-06-22T07:36:07Z
20633280,comandant3,3063048,21,46299316,2017-02-22T09:05:13Z
20635200,comandant3,3063048,25,46239288,2017-02-20T10:05:51Z
20635210,moszkva ter,495146,24,14779319,2013-01-25T11:08:16Z
20640948,Malexan,438791,53,47805043,2017-04-15T06:28:29Z
20641402,jaimemd,404532,5,42513147,2016-09-29T08:46:50Z
20642088,comandant3,3063048,11,47121707,2017-03-24T11:07:26Z
20642261,comandant3,3063048,4,47121707,2017-03-24T11:07:26Z
20643481,moszkva ter,495146,29,49112895,2017-05-30T19:26:27Z
20644839,moszkva ter,495146,11,17531525,2013-08-27T08:40:49Z
20645083,user_16881,16881,18,8663186,2011-07-08T08:32:44Z
20645087,Maarten Deen,9176,8,12004046,2012-06-24T19:06:02Z
20645343,moszkva ter,495146,26,24720355,2014-08-13T10:42:26Z
20645351,IndianaJones737,3587625,5,38960643,2016-04-28T18:13:18Z
20645394,moszkva ter,495146,9,24158605,2014-07-15T11:19:22Z
20645459,moszkva ter,495146,10,24158605,2014-07-15T11:12:46Z
20645521,IndianaJones737,3587625,9,38960643,2016-04-28T18:13:19Z
20645775,DrDimedrol,248521,9,50965665,2017-08-09T09:09:36Z
20646116,moszkva ter,495146,9,17531525,2013-08-27T08:39:29Z
20646131,moszkva ter,495146,15,17531525,2013-08-27T08:39:30Z
20647355,Andro,120556,8,12936755,2012-08-31T21:54:45Z
20647371,Andro,120556,17,39618318,2016-05-28T06:11:37Z
20647461,Andro,120556,20,15531424,2013-03-28T21:12:24Z
20647914,moszkva ter,495146,6,9091837,2011-08-22T08:30:59Z
20647951,moszkva ter,495146,19,9057186,2011-08-18T14:27:25Z
20648543,moszkva ter,495146,32,27704567,2014-12-26T09:58:20Z
20649080,Irakli Ika,3545451,15,46958848,2017-03-18T15:08:07Z
20649797,moszkva ter,495146,6,12369984,2012-07-20T09:44:27Z
20649888,agb2,495642,8,13803050,2012-11-08T21:50:55Z
20650004,moszkva ter,495146,16,9057186,2011-08-18T14:27:24Z
20650859,42429,42429,5,15314916,2013-03-10T13:41:13Z
20650861,jaimemd,404532,18,48355820,2017-05-03T07:02:29Z
20651162,42429,42429,5,15314916,2013-03-10T13:44:33Z
20651303,42429,42429,3,15314916,2013-03-10T13:39:30Z
20651540,filu,675543,9,49487578,2017-06-13T05:14:46Z
20651843,user_16881,16881,2,5962978,2010-10-05T18:03:31Z
20651887,WJtW,2097920,16,34192160,2015-09-22T20:09:37Z
20652004,user_16881,16881,3,5962978,2010-10-05T18:03:33Z
20652410,katpatuka,17497,3,615294,2008-01-12T21:27:44Z
20652426,katpatuka,17497,1,615294,2008-01-12T21:26:39Z
20652434,katpatuka,17497,2,615294,2008-01-12T21:27:09Z
20652445,42429,42429,3,15314916,2013-03-10T13:40:40Z
20652458,42429,42429,3,15314916,2013-03-10T13:45:47Z
20652609,user_16881,16881,3,4905985,2010-06-05T05:26:06Z
20653074,Giorgi1234,4569720,8,42502841,2016-09-28T19:22:44Z
20810426,user_16881,16881,10,8663186,2011-07-08T07:56:37Z
20814778,dmgroom_ct,437598,5,18483475,2013-10-22T11:11:20Z
20814787,moszkva ter,495146,5,14270734,2012-12-14T12:33:49Z
20815220,jaimemd,404532,11,48356373,2017-05-03T07:26:51Z
20815494,42429,42429,4,15314916,2013-03-10T13:38:52Z
20815660,42429,42429,7,15314916,2013-03-10T13:43:44Z
20816109,42429,42429,3,15314916,2013-03-10T13:40:37Z
20816113,jaimemd,404532,15,43636208,2016-11-14T10:54:46Z
20816226,dmgroom_ct,437598,6,18483475,2013-10-22T11:11:28Z
20816289,jaimemd,404532,11,43636530,2016-11-14T11:09:58Z
20816445,42429,42429,4,15314916,2013-03-10T13:41:06Z
20816457,jaimemd,404532,6,43636530,2016-11-14T11:09:57Z
20816767,Maturi0n,2052948,22,44966176,2017-01-06T20:56:14Z
20816937,Maturi0n,2052948,19,44966176,2017-01-06T20:56:14Z
20817222,comandant3,3063048,15,42200402,2016-09-16T11:24:27Z
20817238,comandant3,3063048,17,42200402,2016-09-16T11:24:27Z
20818581,jaimemd,404532,8,44174166,2016-12-05T06:50:42Z
20818751,jaimemd,404532,5,44174166,2016-12-05T06:50:44Z
20818756,jaimemd,404532,7,48358043,2017-05-03T08:27:14Z
20819000,comandant3,3063048,30,42200402,2016-09-16T11:24:45Z
20819135,comandant3,3063048,12,42200402,2016-09-16T11:25:17Z
20819141,comandant3,3063048,34,42200402,2016-09-16T11:25:17Z
20819150,comandant3,3063048,15,42200402,2016-09-16T11:25:17Z
20819161,Maturi0n,2052948,34,44965597,2017-01-06T20:37:57Z
20820207,Maturi0n,2052948,29,44965597,2017-01-06T20:37:57Z
20821532,moszkva ter,495146,22,49264491,2017-06-05T09:52:40Z
20821867,Irakli Ika,3545451,27,47599526,2017-04-09T17:41:50Z
20821983,Irakli Ika,3545451,15,47599526,2017-04-09T17:41:48Z
20822008,Irakli Ika,3545451,19,47599526,2017-04-09T17:41:48Z
20822044,Irakli Ika,3545451,18,47599526,2017-04-09T17:41:48Z
20822972,Maturi0n,2052948,31,44965597,2017-01-06T20:37:59Z
20823691,dmgroom_ct,437598,5,18483475,2013-10-22T11:11:20Z
20823700,moszkva ter,495146,3,14270734,2012-12-14T12:33:49Z
20823706,moszkva ter,495146,6,14270734,2012-12-14T12:33:49Z
20823711,dmgroom_ct,437598,4,18483475,2013-10-22T11:11:21Z
20824011,moszkva ter,495146,5,14270734,2012-12-14T12:33:50Z
20824161,moszkva ter,495146,5,14270734,2012-12-14T12:33:45Z
20824264,moszkva ter,495146,5,14270734,2012-12-14T12:33:45Z
20824662,moszkva ter,495146,2,14270734,2012-12-14T12:33:45Z
20824809,moszkva ter,495146,3,14270734,2012-12-14T12:33:45Z
20824812,moszkva ter,495146,4,14270734,2012-12-14T12:33:45Z
20840775,DrDimedrol,248521,39,50686428,2017-07-30T07:32:05Z
20841667,Ganesh61,3580865,11,51452365,2017-08-26T07:50:27Z
20853924,Andro,120556,25,23080123,2014-06-22T12:46:15Z
20857311,moszkva ter,495146,7,15667449,2013-04-09T16:20:43Z
20861467,user_16881,16881,5,5616225,2010-08-28T18:17:53Z
20861823,moszkva ter,495146,5,12665632,2012-08-09T08:21:05Z
22879470,moszkva ter,495146,19,49112895,2017-05-30T19:26:26Z
23273966,Cyborg-Mcloud,304438,17,21614775,2014-04-10T21:22:29Z
23560513,moszkva ter,495146,21,47983778,2017-04-20T20:18:37Z
23560518,comandant3,3063048,14,33263138,2015-08-11T11:01:30Z
23560521,Andro,120556,7,47167427,2017-03-26T05:00:25Z
23560526,Andro,120556,5,43890376,2016-11-23T09:15:32Z
23560530,no_nodes_here,4834184,4,47976237,2017-04-20T15:49:21Z
23560531,moszkva ter,495146,14,47924880,2017-04-19T04:49:41Z
23560533,Kostik,384084,9,32757225,2015-07-20T16:13:10Z
23560534,moszkva ter,495146,6,19301934,2013-12-06T08:30:35Z
23560535,user_16881,16881,2,4964868,2010-06-11T19:33:38Z
23560536,Maturi0n,2052948,9,30136660,2015-04-11T06:58:23Z
23560537,comandant3,3063048,14,34649479,2015-10-15T08:50:48Z
23560540,Irakli Ika,3545451,13,47015968,2017-03-20T15:30:49Z
23560541,moszkva ter,495146,23,47924880,2017-04-19T04:49:41Z
23560544,Maturi0n,2052948,14,45028190,2017-01-09T15:07:32Z
23560547,CybriD,30052,1,438254,2008-03-31T19:59:08Z
23560549,Maturi0n,2052948,7,45028190,2017-01-09T15:07:33Z
23560550,comandant3,3063048,11,34649479,2015-10-15T08:42:34Z
23560551,Maturi0n,2052948,5,30128870,2015-04-10T20:21:51Z
23560552,Maturi0n,2052948,5,30136660,2015-04-11T06:58:23Z
23560553,Maturi0n,2052948,2,26557252,2014-11-04T20:28:07Z
23560554,Irakli Ika,3545451,8,47015968,2017-03-20T15:30:47Z
23560555,moszkva ter,495146,11,47924880,2017-04-19T04:49:41Z
23560556,gio____1,392916,13,49659453,2017-06-19T07:54:30Z
23560557,Andro,120556,9,43890376,2016-11-23T09:15:32Z
23560558,Maturi0n,2052948,9,45028190,2017-01-09T15:07:33Z
23560559,moszkva ter,495146,23,47924880,2017-04-19T05:32:41Z
23560561,danidoedel,3164012,16,34139753,2015-09-20T12:32:01Z
23560562,George Kankia,676537,17,32160922,2015-06-23T12:58:53Z
23560563,Maturi0n,2052948,9,30128870,2015-04-10T20:21:49Z
23560567,gio____1,392916,6,49659527,2017-06-19T07:57:50Z
23560568,moszkva ter,495146,13,47924880,2017-04-19T04:49:42Z
23560570,Maturi0n,2052948,9,45028190,2017-01-09T15:07:34Z
23560571,CybriD,30052,1,438254,2008-03-31T19:59:27Z
23560573,comandant3,3063048,9,34305480,2015-09-28T14:33:02Z
23560575,Davidgogishvili,249283,3,8744977,2011-07-17T07:41:19Z
23560576,nikusha,40415,5,9685100,2011-10-29T14:35:27Z
23560581,George Kankia,676537,9,32157580,2015-06-23T10:09:15Z
23560582,Maturi0n,2052948,11,30128870,2015-04-10T20:21:51Z
23560583,Maturi0n,2052948,5,26127265,2014-10-16T19:35:16Z
23560584,msdess,593205,8,27912370,2015-01-04T15:31:40Z
23560585,Luis36995,1829683,14,33012527,2015-07-31T16:59:21Z
23560586,nikusha,40415,6,9787374,2011-11-10T09:37:14Z
23560587,nikusha,40415,14,40219532,2016-06-23T05:44:31Z
23560588,nikusha,40415,3,9787405,2011-11-10T09:42:43Z
23560590,George Kankia,676537,11,35369627,2015-11-17T07:46:51Z
23560592,moszkva ter,495146,15,47924880,2017-04-19T04:49:42Z
23560595,moszkva ter,495146,24,47924880,2017-04-19T04:49:41Z
23560597,George Kankia,676537,11,35369627,2015-11-17T07:46:50Z
23560599,moszkva ter,495146,11,47924880,2017-04-19T04:49:41Z
23560600,George Kankia,676537,16,35369627,2015-11-17T07:46:50Z
23560601,George Kankia,676537,12,32279690,2015-06-29T09:02:58Z
23560602,George Kankia,676537,4,32157580,2015-06-23T10:09:15Z
23560603,ggiorgan,143304,2,1892119,2009-07-21T09:06:12Z
23560604,ggiorgan,143304,2,1892119,2009-07-21T09:06:14Z
23560605,user_16881,16881,4,5843017,2010-09-22T08:14:15Z
23560606,ggiorgan,143304,2,1892119,2009-07-21T09:06:10Z
23560607,Maturi0n,2052948,10,26042329,2014-10-13T08:20:11Z
23560608,moszkva ter,495146,5,14844264,2013-01-30T08:37:49Z
23560610,ggiorgan,143304,2,1892119,2009-07-21T08:37:25Z
23560611,ggiorgan,143304,2,1892119,2009-07-21T08:37:25Z
23560612,moszkva ter,495146,3,9468852,2011-10-04T12:27:39Z
23560613,moszkva ter,495146,7,16261783,2013-05-24T08:02:35Z
23560614,OneStopNodeShop,4339167,9,45229945,2017-01-16T23:01:43Z
23560616,OneStopNodeShop,4339167,14,45229945,2017-01-16T23:01:43Z
24354000,Maturi0n,2052948,14,44951561,2017-01-06T12:24:23Z
24354040,cycleP,28556,7,3742995,2010-01-29T13:03:16Z
24354047,near_far,3245781,7,34680884,2015-10-16T18:16:22Z
24354051,nikusha,40415,5,49141545,2017-05-31T16:59:23Z
24354056,moszkva ter,495146,7,17985430,2013-09-23T06:27:19Z
24354061,user_16881,16881,5,4905985,2010-06-05T05:54:34Z
24354063,user_16881,16881,2,4905985,2010-06-05T05:54:45Z
24354067,user_16881,16881,2,4905985,2010-06-05T05:54:45Z
24354071,moszkva ter,495146,4,17985473,2013-09-23T06:31:14Z
24354073,user_16881,16881,3,4905985,2010-06-05T05:54:38Z
24354077,moszkva ter,495146,2,17985473,2013-09-23T06:31:14Z
24354079,maraton,37875,1,434381,2008-05-13T07:09:42Z
24354080,maraton,37875,1,434381,2008-05-13T07:10:10Z
24354081,maraton,37875,1,434381,2008-05-13T07:10:22Z
24354084,user_16881,16881,2,4905985,2010-06-05T05:54:34Z
24354085,maraton,37875,1,434381,2008-05-13T07:10:56Z
24354086,cycleP,28556,2,3742995,2010-01-29T13:03:16Z
24354105,Kostik,384084,3,12842590,2012-08-24T09:18:06Z
24354107,maraton,37875,1,434381,2008-05-13T07:12:05Z
24354148,Ori952,385027,14,24551374,2014-08-05T09:15:55Z
24356206,Ori952,385027,8,24538052,2014-08-04T15:45:42Z
24356314,user_16881,16881,3,4905985,2010-06-05T05:54:37Z
24356327,cycleP,28556,2,3742995,2010-01-29T13:03:18Z
24356328,user_16881,16881,2,4582463,2010-05-02T12:55:18Z
24356333,user_16881,16881,2,4905985,2010-06-05T05:54:30Z
24356339,near_far,3245781,2,34680884,2015-10-16T18:16:22Z
24356342,user_16881,16881,2,4905985,2010-06-05T05:54:32Z
24440025,user_16881,16881,10,5110955,2010-06-30T06:54:30Z
24447540,moszkva ter,495146,27,49017197,2017-05-27T06:01:53Z
24554962,vatogog,385690,20,42988603,2016-10-18T16:48:27Z
25155425,DrDimedrol,248521,14,50965665,2017-08-09T09:09:37Z
25155426,DrDimedrol,248521,16,42116620,2016-09-13T06:27:44Z
25155572,moszkva ter,495146,53,49183128,2017-06-02T04:45:31Z
25298853,moszkva ter,495146,7,12069455,2012-06-30T19:53:05Z
25298878,Maturi0n,2052948,15,44988413,2017-01-07T21:07:03Z
25339548,Andro,120556,11,10650679,2012-02-11T09:43:01Z
25339551,moszkva ter,495146,17,49264565,2017-06-05T09:55:32Z
25339552,moszkva ter,495146,13,49264565,2017-06-05T09:55:32Z
25339555,Kostik,384084,9,42931826,2016-10-16T08:54:58Z
25339558,moszkva ter,495146,9,49264565,2017-06-05T09:55:33Z
25610965,moszkva ter,495146,15,49293238,2017-06-06T04:50:34Z
25624407,moszkva ter,495146,24,49258381,2017-06-05T06:10:55Z
25624512,Irakli Ika,3545451,48,47759372,2017-04-13T22:26:38Z
25624575,ridixcr,2508151,19,49121535,2017-05-31T04:23:01Z
25624606,comandant3,3063048,18,42199614,2016-09-16T10:35:31Z
25624639,roses7,5725248,21,50418492,2017-07-19T22:14:58Z
25624696,moszkva ter,495146,15,49258381,2017-06-05T06:10:49Z
25624770,moszkva ter,495146,12,49258381,2017-06-05T06:10:49Z
25624787,Maturi0n,2052948,18,26039948,2014-10-13T05:52:51Z
25624793,moszkva ter,495146,25,49258381,2017-06-05T06:10:50Z
25624806,moszkva ter,495146,13,49258381,2017-06-05T06:10:49Z
25624807,moszkva ter,495146,19,49258381,2017-06-05T06:10:50Z
25624810,bosrob,5212922,18,45585567,2017-01-28T08:55:54Z
25625625,Irakli Ika,3545451,14,47599409,2017-04-09T17:36:29Z
25625627,Irakli Ika,3545451,12,47599409,2017-04-09T17:36:29Z
25625632,moszkva ter,495146,17,49258381,2017-06-05T06:10:51Z
25625636,Andro,120556,30,23036884,2014-06-20T04:23:00Z
25625639,moszkva ter,495146,33,49258381,2017-06-05T06:10:51Z
25625654,moszkva ter,495146,12,49258381,2017-06-05T06:10:51Z
25625697,Irakli Ika,3545451,9,47599409,2017-04-09T17:36:32Z
25625774,dar44,6127520,34,51437181,2017-08-25T15:00:55Z
25626108,Irakli Ika,3545451,35,47596389,2017-04-09T15:48:54Z
25626109,Irakli Ika,3545451,46,47596389,2017-04-09T15:48:56Z
25626132,comandant3,3063048,25,46264799,2017-02-21T07:31:49Z
25626175,DrDimedrol,248521,37,50983773,2017-08-09T20:46:58Z
25626188,Maturi0n,2052948,27,45001516,2017-01-08T14:05:08Z
25626244,moszkva ter,495146,34,47924880,2017-04-19T04:49:43Z
25626248,aytfadc,58255,19,41137782,2016-07-31T05:39:54Z
25626252,comandant3,3063048,23,34038453,2015-09-15T11:46:29Z
25626260,DrDimedrol,248521,19,50983773,2017-08-09T20:46:58Z
25626490,comandant3,3063048,22,46239288,2017-02-20T10:05:48Z
25626491,Irakli Ika,3545451,17,47596389,2017-04-09T15:48:56Z
25626493,Giorgi1234,4569720,18,47447749,2017-04-04T16:31:26Z
25626496,moszkva ter,495146,24,42343967,2016-09-22T10:22:50Z
25626499,comandant3,3063048,36,46239288,2017-02-20T10:15:27Z
25626501,Irakli Ika,3545451,8,47598274,2017-04-09T16:55:05Z
25626502,comandant3,3063048,21,46299316,2017-02-22T09:01:20Z
25626504,Irakli Ika,3545451,18,47596389,2017-04-09T15:49:05Z
25626505,Maturi0n,2052948,15,44928519,2017-01-05T16:03:39Z
25626509,moszkva ter,495146,46,49284594,2017-06-05T19:05:34Z
25626510,Maturi0n,2052948,21,47250627,2017-03-29T07:22:55Z
25626512,Irakli Ika,3545451,24,47599409,2017-04-09T17:36:17Z
25626513,Maturi0n,2052948,14,45001516,2017-01-08T14:05:10Z
25626806,moszkva ter,495146,33,49391462,2017-06-09T09:22:36Z
25687003,Maturi0n,2052948,15,44990210,2017-01-07T22:35:31Z
25687068,moszkva ter,495146,19,22405238,2014-05-18T12:00:24Z
25687075,moszkva ter,495146,24,49183128,2017-06-02T04:43:56Z
25687076,Maturi0n,2052948,23,30015245,2015-04-06T13:11:01Z
25687083,moszkva ter,495146,8,12875329,2012-08-27T07:30:56Z
25687117,moszkva ter,495146,24,51599551,2017-08-31T04:06:13Z
25687121,moszkva ter,495146,16,51599551,2017-08-31T04:06:13Z
25687145,moszkva ter,495146,26,49240208,2017-06-04T11:34:03Z
25687192,Irakli Ika,3545451,19,47598274,2017-04-09T16:55:04Z
25687210,Kostik,384084,18,17376132,2013-08-16T19:11:52Z
25687308,Irakli Ika,3545451,25,47598274,2017-04-09T16:54:58Z
25687353,moszkva ter,495146,25,49240275,2017-06-04T12:22:38Z
25687355,moszkva ter,495146,14,49240275,2017-06-04T12:22:39Z
25687527,moszkva ter,495146,58,49258381,2017-06-05T06:10:52Z
25687546,moszkva ter,495146,16,49242154,2017-06-04T12:58:56Z
25687551,moszkva ter,495146,25,49242154,2017-06-04T12:58:56Z
25687553,Irakli Ika,3545451,27,47597960,2017-04-09T16:45:44Z
25687558,moszkva ter,495146,4,15429929,2013-03-20T10:47:28Z
25687580,Binary Fairy,5337945,24,49867622,2017-06-27T16:54:19Z
25687614,moszkva ter,495146,42,49242154,2017-06-04T12:58:56Z
25687618,comandant3,3063048,17,34591552,2015-10-12T14:25:23Z
25687628,moszkva ter,495146,3,15429929,2013-03-20T10:47:29Z
25687630,cycleP,28556,2,559429,2008-07-21T16:15:37Z
25687735,iWowik,481934,7,37404617,2016-02-24T06:56:16Z
25687789,moszkva ter,495146,13,15932448,2013-05-01T11:22:40Z
25687790,user_16881,16881,4,4726249,2010-05-17T07:51:17Z
25687794,catwb77,172603,4,22926618,2014-06-14T14:13:51Z
25687795,moszkva ter,495146,7,15439832,2013-03-21T08:02:34Z
